req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_44_i,50.69157473518799,"(0.0, 72.7036611047024)",BS_20,7.367591214824947,40,18.781461677623458,infotainment
REQ_45_i,52.499065316741564,"(2.9874719084674473, 71.49967908274722)",BS_20,9.084045501716826,40,20.311413592698695,infotainment
REQ_46_s,55.82099575894735,"(5.750455558630252, 26.03533021637959)",BS_11,17.780421499989583,20,2.020693051070782,safety-critical
REQ_47_i,56.63299868170411,"(5.777439779840748, 19.85933275975579)",BS_11,12.152966706624337,40,19.830746292527785,infotainment
REQ_48_i,56.92300295779054,"(7.878995268496963, 23.674978983077008)",BS_11,9.89405124610617,40,19.19323202906503,infotainment
REQ_49_a,56.954638026520875,"(79.87935707139584, 55.629024748613155)",BS_69,17.542092349056073,20,9.38899449035596,adas
REQ_50_s,58.170581233577906,"(8.046175282769264, 16.983583268172396)",BS_11,15.776160403832245,25,2.0598869230178276,safety-critical
REQ_51_i,58.25262836373858,"(42.645602646382606, 41.72979333520762)",BS_95,9.099733569022893,40,18.775536780020296,infotainment
REQ_52_s,59.045178493746214,"(47.94426144122468, 38.1403247845227)",BS_95,16.665371213027566,20,1.9918292610084283,safety-critical
REQ_53_a,59.86863218663026,"(57.27456112890208, 38.82270904639055)",BS_61,20.0,25,9.737651562463324,adas
REQ_54_a,62.34118120622068,"(100.0, 58.31648739515752)",BS_66,15.740856880739727,30,9.996707482581071,adas
REQ_55_i,62.436409619627085,"(99.93055683827421, 59.54564059756547)",BS_66,7.135171779588717,40,19.598294882426515,infotainment
REQ_56_i,64.37053275180617,"(100.0, 55.53924659106072)",BS_66,7.800706328028616,40,22.02019131476944,infotainment
REQ_57_a,65.09843145217444,"(54.38071201452584, 24.751301377113084)",BS_94,20.0,30,9.638098809951805,adas
REQ_58_a,65.14025405192835,"(53.803594709152, 30.444037117369742)",BS_60,18.51648763534137,20,9.237808471486755,adas
REQ_59_s,65.26656750925675,"(54.435459454512, 40.41484497827007)",BS_56,20.0,25,2.009344130366447,safety-critical
REQ_60_i,65.70858459013692,"(51.978589380157, 37.89368304542301)",BS_2,8.2037567572271,30,27.267933984015407,infotainment
REQ_61_s,66.06167058262811,"(51.11912962790051, 38.46296012504617)",BS_2,12.755739454572662,20,1.9874059732890843,safety-critical
REQ_62_i,66.29804310547426,"(24.580785149056137, 75.893831523594)",BS_30,11.01725317170898,35,22.31237098322726,infotainment
REQ_63_i,66.60902630125601,"(32.556541231010954, 81.0152083392724)",BS_35,13.465501863629378,40,25.157603999925996,infotainment
REQ_64_a,66.66465605960754,"(39.73194753149586, 83.19959755482797)",BS_21,18.4266786776115,30,10.16061494508485,adas
REQ_65_i,66.72734104790055,"(47.79934054268443, 87.72760119232564)",BS_39,15.795343847955788,30,20.811435938904456,infotainment
REQ_66_i,67.84404419320745,"(48.164574434350705, 83.10193419748114)",BS_48,7.639556095201851,35,25.33029699359059,infotainment
REQ_67_i,68.43463771162169,"(32.13790903100981, 53.16138846100029)",BS_91,12.5683747074551,40,11.478553205171009,infotainment
REQ_68_i,68.93966008843181,"(33.19557538700741, 53.248286803257805)",BS_91,18.358003819828337,40,21.44662974400563,infotainment
REQ_69_i,69.26372562845181,"(38.45923697573847, 50.04682138191304)",BS_10,15.097146824658804,30,20.82308486947198,infotainment
REQ_70_a,69.38241384468424,"(45.03932754418725, 51.503692868571235)",BS_50,20.0,30,10.10604765247234,adas
REQ_71_i,69.9222926378112,"(60.267863569641975, 93.24833634199227)",BS_57,8.11358723159145,35,19.58311824944097,infotainment
REQ_72_a,70.35748204353831,"(51.677339721523694, 80.08380709116577)",BS_43,20.0,25,9.136278460315047,adas
REQ_73_i,71.04646987519895,"(73.72318836968718, 56.41071851729855)",BS_69,10.417324018893058,30,22.57403105965307,infotainment
REQ_74_s,71.36268066485567,"(72.36598627349834, 56.84351988779513)",BS_75,20.0,20,2.0384919750884496,safety-critical
REQ_75_i,71.87258340083157,"(68.79190254649775, 48.810677633196185)",BS_63,11.20856828100654,40,16.319675968526955,infotainment
REQ_76_a,74.54338606215867,"(70.04694628086438, 47.96700248925483)",BS_79,20.0,20,10.83640833592639,adas
REQ_77_a,75.2668299653573,"(38.22021763262747, 43.56771638214496)",BS_52,16.459851176658898,25,10.229837629229134,adas
REQ_78_a,75.50148018249861,"(33.99932863585295, 46.13818248952813)",BS_8,20.0,25,10.815937408432035,adas
REQ_79_i,76.3392293777887,"(41.169622652782344, 49.0481219730513)",BS_50,11.93993064274973,35,23.499310351297154,infotainment
REQ_80_a,77.13660892608289,"(25.285459295259972, 68.85075666819492)",BS_5,20.0,25,7.774078109877491,adas
REQ_81_a,77.58981867131259,"(24.105771716300985, 66.59478999314852)",BS_19,19.064765594573057,25,10.849694401966849,adas
REQ_82_i,77.68301166103234,"(71.10613843359066, 45.77713402553321)",BS_79,8.879434844122567,30,23.923074546084756,infotainment
REQ_83_i,78.83790694443866,"(64.6581395236152, 35.7502510010948)",BS_72,15.36999379346884,40,18.83975307965862,infotainment
REQ_84_a,80.45201396597938,"(49.12953761585327, 95.44621074843188)",BS_57,20.0,30,9.806384781045237,adas
REQ_85_i,80.69232658186567,"(47.24394628930652, 87.03126032095663)",BS_39,16.51576224287315,35,20.16498034378804,infotainment
REQ_86_a,81.11155641645244,"(38.86105750356093, 64.86298108928398)",BS_7,20.0,20,12.113977616944528,adas
REQ_87_s,81.87904846630624,"(31.507656219907723, 67.33736412806215)",BS_36,20.0,15,2.028053335341743,safety-critical
REQ_88_i,83.09816591802955,"(86.72936130548035, 80.29748368529069)",BS_47,9.136119037317599,35,19.051776366920127,infotainment
REQ_89_i,83.26291895658198,"(76.75886307674834, 73.76713426352931)",BS_41,15.399476901183064,30,15.35834152275545,infotainment
REQ_90_s,83.92956640392096,"(76.51470733625051, 70.58893802285974)",BS_41,13.874232977350465,20,1.9853602830175088,safety-critical
REQ_91_a,84.0256397027588,"(41.55376860771351, 16.65385393372322)",BS_18,20.0,25,9.495432074207137,adas
REQ_92_a,84.17387910822404,"(26.51339390045991, 86.9929385416117)",BS_40,16.799077715972892,25,9.430391380613102,adas
REQ_93_i,85.81938622644486,"(65.60705222961167, 52.76134232940433)",BS_71,20.0,40,15.377505336274933,infotainment
REQ_94_a,88.18270328410505,"(76.10801699341552, 53.836407823914705)",BS_69,20.0,25,8.799212202805172,adas
REQ_95_i,88.93644422366978,"(85.3387189959497, 60.86690492213008)",BS_74,12.841843545392756,35,16.522092731644122,infotainment
REQ_96_a,90.9144447998411,"(78.25224546032851, 65.62106500884438)",BS_74,20.0,30,8.559883449982488,adas
REQ_97_s,92.84060682796284,"(96.69483942651861, 94.13407607278215)",BS_64,15.106751260273917,20,2.048206735334406,safety-critical
REQ_98_s,94.99673984099421,"(99.03363955073122, 94.13380588409964)",BS_47,11.365548644611136,20,2.0239605249807324,safety-critical
REQ_99_a,97.3346513991701,"(96.17655340453203, 95.29420739804203)",BS_64,20.0,30,12.70797107674808,adas
REQ_100_s,98.46838188437776,"(91.59580590191463, 99.62880476884357)",BS_64,20.0,20,2.0758004077627157,safety-critical
REQ_101_a,98.58140041044499,"(86.49109885847433, 94.64381079226649)",BS_64,20.0,20,9.690306606586724,adas
REQ_102_a,100.20953396027532,"(30.92906060272288, 100.0)",BS_24,18.227145749257836,25,11.374300180970742,adas
REQ_103_a,101.05934319746459,"(28.384992876904974, 96.7409388436404)",BS_24,20.0,20,10.535714445149901,adas
REQ_104_i,101.84478969456308,"(58.23672527716233, 36.40190047430069)",BS_72,19.149622927382957,35,20.870095926478363,infotainment
REQ_105_a,103.34568730748649,"(41.47943627697903, 75.8850034150262)",BS_48,15.184707481934248,20,9.055815828902936,adas
REQ_106_s,104.31807361989023,"(29.41459829148608, 82.59221421016267)",BS_35,20.0,20,2.0265558945332636,safety-critical
REQ_107_a,104.41433268494892,"(36.08600818088948, 80.04557796152523)",BS_54,20.0,20,8.027156678882282,adas
REQ_108_a,104.61403110549124,"(50.01820981643762, 2.3160416912088144)",BS_83,17.825134838582464,30,11.329359536122618,adas
REQ_109_s,106.04360378206508,"(50.60863420508851, 1.2783906746416034)",BS_83,16.770139832805437,15,1.9415398244892659,safety-critical
REQ_110_i,107.34706905692066,"(46.71091631621621, 4.746908224172211)",BS_78,6.20504599116481,40,19.136347257037773,infotainment
REQ_111_i,107.73303860582064,"(55.58516816596376, 5.44446156662793)",BS_83,6.740292337464115,40,13.841446930272268,infotainment
REQ_112_s,108.81202451799236,"(54.56727644172547, 3.6565708486367994)",BS_83,15.48128817031424,25,2.0260138298060184,safety-critical
REQ_113_s,109.00976269530254,"(58.71732579875279, 48.262421528991815)",BS_61,12.703578453077814,15,2.0071643740643927,safety-critical
REQ_114_i,109.49857807758006,"(57.881970458315664, 45.950061327046996)",BS_61,17.584759381523035,30,21.156680736119714,infotainment
REQ_115_s,110.5826460303726,"(56.790568654796225, 54.920488218011535)",BS_53,20.0,15,2.022407892188604,safety-critical
REQ_116_i,110.60151101790186,"(8.091063036424899, 91.56474612666281)",BS_22,17.677584510174793,30,21.60503279647744,infotainment
REQ_117_i,110.68785138320202,"(8.781570406552222, 78.01139931391037)",BS_33,19.628249085012985,30,15.687456836450885,infotainment
REQ_118_i,112.07099194646119,"(10.26815906260304, 83.88484680090266)",BS_27,13.199584409181007,30,18.239422244176883,infotainment
REQ_119_i,112.07423455484418,"(0.05752499456215787, 87.26180590041156)",BS_37,8.338438317848993,35,23.811717129352594,infotainment
REQ_120_i,114.65336847987241,"(0.0, 92.36828509258063)",BS_37,6.105598457856703,40,18.37821677968107,infotainment
REQ_121_a,115.59627621511638,"(28.887496451024866, 57.10417881046692)",BS_45,20.0,30,8.791627644777378,adas
REQ_122_a,115.96479785409547,"(91.08189827904927, 25.24713882620715)",BS_62,18.730502830571865,25,8.215697761891676,adas
REQ_123_i,117.28190343944634,"(42.413948500669505, 37.118222569118934)",BS_95,13.75497445825256,40,19.982054423849533,infotainment
REQ_124_i,119.67063196040333,"(48.62676588767955, 36.83503136702308)",BS_2,11.69719270631414,30,18.454118055680738,infotainment
REQ_125_i,120.98749865999476,"(74.4700938345278, 83.31666130056637)",BS_77,14.451557587286405,35,17.615918738282996,infotainment
REQ_126_i,123.3288973160191,"(73.75449255912221, 91.70179379535246)",BS_64,10.942457139905768,35,23.58560375558039,infotainment
REQ_127_s,125.95515562116002,"(71.7534626504473, 99.58443829773324)",BS_64,16.236557413794173,15,1.9478600549244949,safety-critical
REQ_128_i,126.4102714330728,"(71.04267333635804, 100.0)",BS_64,5.0,30,14.08455182188087,infotainment
REQ_129_a,126.59573180039406,"(68.0628901086764, 100.0)",BS_64,19.314216072908273,30,10.77789257345512,adas
REQ_130_a,127.80830574766097,"(67.54640994319676, 96.18569458355604)",BS_64,18.840624900877046,20,12.733898465041175,adas
REQ_131_a,128.07473228809198,"(74.15683125111187, 86.89408616788884)",BS_64,16.940213245520958,25,10.60258882241723,adas
REQ_132_i,131.3860432050658,"(41.137524313090005, 79.70859522975073)",BS_48,15.11766526421642,30,17.870620807494262,infotainment
REQ_133_a,133.04304809221455,"(43.07127999216378, 92.62660245540935)",BS_58,17.65361850103148,30,10.620399648826448,adas
REQ_134_i,133.59777815990478,"(71.13884463626981, 39.25284406494302)",BS_79,17.365956940231264,30,20.633145720136664,infotainment
REQ_135_i,135.52818259636805,"(63.36803251478859, 50.820311161580875)",BS_71,12.62543294320709,35,22.796760745520615,infotainment
REQ_136_a,135.62848269929464,"(38.368189607699684, 61.02851475152395)",BS_42,20.0,25,8.620403033685632,adas
REQ_137_a,136.76100866112427,"(46.0884147819675, 53.926606027959025)",BS_50,18.792823949741507,30,11.102347009624463,adas
REQ_138_i,136.81120966302677,"(39.71101085364786, 43.509184654121384)",BS_52,13.505602380099926,30,19.006914503899193,infotainment
REQ_139_a,138.38463481375095,"(36.05315276350347, 43.85690866550721)",BS_8,20.0,25,9.435926463880907,adas
REQ_140_s,139.38041570236553,"(31.18679749972517, 51.16306835121216)",BS_91,20.0,20,1.9243131999097673,safety-critical
REQ_141_a,145.83488667409353,"(26.597422388403317, 44.26539695085006)",BS_84,20.0,30,9.818616985229527,adas
REQ_142_i,149.74567465188488,"(22.178045890447976, 49.06249231612764)",BS_14,5.0,35,21.393874778245888,infotainment
REQ_143_i,149.76421031185464,"(20.09553640920589, 44.27200527266445)",BS_6,16.729184501609538,35,18.929772579075777,infotainment
REQ_144_a,150.79526999699692,"(11.836694096615437, 40.92539628373577)",BS_6,17.758063010500447,25,9.552928178082059,adas
REQ_145_s,151.68042707293841,"(15.014169836616567, 52.189460294695095)",BS_6,19.938887968660108,20,2.038742273897304,safety-critical
REQ_146_a,151.82471255864758,"(22.74862999968067, 45.83542127333474)",BS_6,20.0,25,8.45974128972228,adas
REQ_147_i,151.99921819945106,"(28.752359029011348, 80.77153521118902)",BS_30,15.003889695127445,40,23.589567530187445,infotainment
REQ_148_s,152.5681702057832,"(79.2617933578174, 3.716963528038131)",BS_83,15.995412853565298,20,1.9799101190253943,safety-critical
REQ_149_a,153.89437398984865,"(75.4724609902397, 0.0)",BS_83,19.20188627307555,25,8.847877150438176,adas
REQ_150_s,154.18908538948102,"(13.505832834646643, 33.23183484377918)",BS_13,19.44508176431342,15,1.9891708641713666,safety-critical
REQ_151_s,154.4374737777046,"(61.70385954997052, 27.649495753228262)",BS_99,15.572400610932538,25,2.0168306145134562,safety-critical
REQ_152_i,154.66068769187638,"(40.859239498832636, 80.89491907334964)",BS_21,15.866575430980056,40,24.168700273946925,infotainment
REQ_153_i,156.5719130183245,"(37.864376084970345, 73.62871363131804)",BS_26,17.430200438350628,40,18.7354803013805,infotainment
REQ_154_i,157.27845040256727,"(35.90672413020479, 72.54657466533062)",BS_26,10.212255681273334,30,17.882869381769936,infotainment
REQ_155_a,158.09169462888815,"(15.272416923524545, 16.869546016656358)",BS_11,20.0,25,10.356805175517563,adas
REQ_156_s,159.28888413415174,"(8.119218514689468, 21.106363788957054)",BS_11,9.544826381118554,20,2.0668485366993896,safety-critical
REQ_157_a,159.6304854859406,"(34.58078605573052, 62.41040792544)",BS_0,20.0,25,10.03000713758673,adas
REQ_158_i,159.83376744808612,"(23.035841800755197, 83.76880988550849)",BS_40,13.63344853512293,30,21.489348733780833,infotainment
REQ_159_i,160.46451243958774,"(32.735555936667836, 79.50096705880496)",BS_35,16.23764295844554,35,14.01439169174976,infotainment
REQ_160_i,161.81046257539612,"(4.227614415960912, 26.692139234756173)",BS_11,8.502603731264195,30,14.916361830749619,infotainment
REQ_161_i,161.82062594090473,"(43.49435779568384, 56.963956736084015)",BS_4,13.387931951806804,35,19.611397288748652,infotainment
REQ_162_i,163.81463374782683,"(50.800210953198714, 57.32542408476993)",BS_44,18.817654592062734,35,19.33066613618025,infotainment
REQ_163_i,165.8825880687015,"(49.803670177111535, 55.565577880643225)",BS_44,9.988309906446386,40,17.29430915254697,infotainment
REQ_164_i,166.06771010979253,"(49.06644883520482, 56.78642551831411)",BS_44,9.729855949848304,30,22.159221964837275,infotainment
REQ_165_s,166.57411666393187,"(50.259681282591856, 54.047931016372104)",BS_44,20.0,25,1.9965085228077823,safety-critical
REQ_166_a,167.64014306120396,"(48.87831563556117, 64.5542432208614)",BS_76,20.0,20,10.982681703249606,adas
REQ_167_s,168.34225227870664,"(48.33132151045764, 62.36437758551656)",BS_76,15.17664610820501,20,2.0398321085992097,safety-critical
REQ_168_s,168.5675580292725,"(58.480831382084325, 59.79661443285396)",BS_59,20.0,15,2.0259054777856145,safety-critical
REQ_169_i,168.98256848754795,"(35.08421343717259, 30.97926284700273)",BS_98,6.984239037306994,40,19.871894458397676,infotainment
REQ_170_i,169.28134617516363,"(34.483679857060345, 30.880101242466903)",BS_98,9.754177025810169,30,16.77347017485849,infotainment
REQ_171_a,169.8254721776323,"(24.8785246663757, 28.852068888074356)",BS_13,20.0,20,9.162922269699827,adas
REQ_172_i,169.89525773648987,"(49.213112218070755, 90.37521549986958)",BS_57,20.0,30,15.20336108796398,infotainment
REQ_173_a,170.10782771249598,"(32.848840471458765, 30.273123396917867)",BS_98,20.0,20,11.256778493195151,adas
REQ_174_i,171.07965642669578,"(28.21929665760775, 34.12063576483605)",BS_92,14.364363569940263,35,21.835724365601003,infotainment
REQ_175_a,173.07277117964782,"(33.852240056924224, 32.26077531136988)",BS_98,20.0,25,11.33751129298873,adas
REQ_176_i,174.13408118571712,"(34.66949179292449, 31.637156113647)",BS_98,10.950295596413744,30,16.717773383589446,infotainment
REQ_177_i,174.71662485286873,"(30.782013011358202, 27.72890168353054)",BS_88,11.797075217157444,30,24.12861851892465,infotainment
REQ_178_i,176.28155633671264,"(3.599255858890682, 2.886118341736632)",BS_11,16.259310222000074,30,19.107986363484997,infotainment
REQ_179_a,176.3096616997683,"(0.0, 0.0)",BS_11,20.0,25,9.366240204326562,adas
REQ_180_i,176.40512694318465,"(6.953137956070309, 0.0)",BS_11,19.38606011779527,30,21.76134678092234,infotainment
REQ_181_s,177.80978681252546,"(7.806289040929858, 0.5918682501595605)",BS_11,15.480082461784919,25,1.983826265748496,safety-critical
REQ_182_i,178.34779508558128,"(3.8008978122965997, 3.948540745228785)",BS_11,19.732522227519226,30,20.16260582921685,infotainment
REQ_183_i,178.40830202778534,"(12.108470314765409, 9.09364319210964)",BS_11,16.51996141217211,30,16.70718479086847,infotainment
REQ_184_a,178.66691608128687,"(13.708696642838392, 14.127810008376162)",BS_11,20.0,20,9.67583720479468,adas
REQ_185_i,179.7068386417307,"(7.322115864064999, 10.89746406283901)",BS_11,6.589856315963208,40,18.867905988006274,infotainment
REQ_186_i,181.33004345221252,"(11.678607819694992, 7.43744315986075)",BS_11,7.5,35,13.46572300882449,infotainment
REQ_187_a,181.80490788471232,"(26.81719684858056, 87.48503966968559)",BS_40,20.0,30,9.838547341180186,adas
REQ_188_i,181.902845977918,"(71.73227726109207, 45.175653637109)",BS_9,11.044440630024976,30,24.213221861461847,infotainment
REQ_189_i,185.89172223022436,"(83.5193315989942, 41.30458912417179)",BS_87,11.128868053334887,30,21.078466883289934,infotainment
REQ_190_i,186.6313010374372,"(80.14693620224297, 47.98494112341544)",BS_73,19.86731980380449,40,20.080185290436745,infotainment
REQ_191_s,187.06778127091926,"(57.84526155305746, 53.28377011445225)",BS_53,14.378854754735837,25,1.9555602312742308,safety-critical
REQ_192_i,187.5638466670769,"(57.98992520817859, 51.70562714871707)",BS_53,7.988619366589681,30,20.488349618257992,infotainment
REQ_193_i,187.63407927549977,"(56.01741057584631, 44.89347738599427)",BS_56,11.285369783908902,30,25.689417940155884,infotainment
REQ_194_s,188.00382129945038,"(4.1945053791971665, 64.06304967880567)",BS_28,14.127820468211638,25,1.9820461902710356,safety-critical
REQ_195_i,188.72423833188014,"(11.644289598541846, 65.16462562648734)",BS_34,17.31019880571486,40,16.762979446946872,infotainment
REQ_196_a,188.8193137864261,"(9.997895469215871, 68.7517273925418)",BS_28,16.846703293065698,25,9.603872161744857,adas
REQ_197_a,190.17074290472542,"(23.82050240131893, 71.76139569477789)",BS_46,20.0,30,10.547526778356334,adas
REQ_198_i,191.16164371299607,"(38.1443022045415, 45.74018941795759)",BS_8,10.797048763702344,40,12.936191400900016,infotainment
REQ_199_i,194.82124409642182,"(37.6764064129661, 48.40294258177616)",BS_8,19.003106486700755,40,18.36635312736086,infotainment
REQ_200_i,195.3110744681105,"(39.5501199257681, 40.03876758610113)",BS_52,20.0,35,10.343209313597146,infotainment
REQ_201_s,195.54432818993797,"(36.84702596010341, 36.68833986235893)",BS_1,15.029189688232076,25,1.9303353823555207,safety-critical
REQ_202_a,196.1674394754031,"(42.87767435190704, 29.65602114150564)",BS_89,20.0,25,9.375772999946255,adas
REQ_203_a,197.05040960835294,"(36.33185435164284, 22.377906029994747)",BS_18,17.37056464018613,20,9.800014223245396,adas
REQ_204_a,197.4460351690766,"(47.64438912377811, 46.61858795242456)",BS_86,20.0,25,9.322256586812394,adas
REQ_205_a,200.3969971487666,"(62.07319643072536, 15.941950933884142)",BS_78,19.237580862760606,30,9.655990012061325,adas
REQ_206_s,201.0167537305962,"(62.85733921764942, 14.79360673488005)",BS_78,14.510220782181712,25,2.006455338466888,safety-critical
REQ_207_a,201.3123099251645,"(62.75477635347641, 24.77931345710369)",BS_99,17.66215256510712,20,10.222088919840456,adas
REQ_208_a,202.78690718465947,"(67.91635654384294, 24.025289922748826)",BS_99,20.0,20,10.574773227120133,adas
REQ_209_s,203.24498407968565,"(65.94844526450937, 19.481335564036375)",BS_78,20.0,25,2.043831684537016,safety-critical
REQ_210_a,203.5345387662494,"(68.10354553515404, 21.45375484926143)",BS_99,16.347279367563406,20,9.287311410985684,adas
REQ_211_a,204.13064795216786,"(31.356808009824785, 71.07378130767219)",BS_36,20.0,20,9.963925461058315,adas
REQ_212_a,204.44138059197127,"(80.185149902058, 98.97552749453743)",BS_64,16.134449905278146,30,10.685743346416718,adas
REQ_213_s,204.58310505344846,"(61.93704733421402, 17.50461185944804)",BS_78,20.0,15,1.9883600508299946,safety-critical
REQ_214_i,205.17330891119465,"(27.328681784052797, 51.587995549645505)",BS_97,7.5,35,19.74842992160445,infotainment
REQ_215_s,205.5756507447031,"(24.876506286525775, 40.93516598169514)",BS_84,20.0,15,2.1104795969394874,safety-critical
REQ_216_a,206.50042096572798,"(22.517779179910477, 47.56767864276207)",BS_14,19.14185376101941,30,10.250241335219162,adas
REQ_217_i,206.56975148190767,"(25.37964937089794, 45.38730563857013)",BS_97,8.753539941337646,35,19.401634645288073,infotainment
REQ_218_i,208.63490259360302,"(38.43131217596036, 67.69803933849903)",BS_7,16.00348525728668,40,15.81879935066478,infotainment
REQ_219_i,208.8142627272336,"(28.062856817762317, 60.0492920006857)",BS_45,7.5,30,15.88796041592825,infotainment
REQ_220_a,209.48942389811046,"(33.15068029408424, 55.90851481534382)",BS_0,20.0,25,10.156933378185347,adas
REQ_221_i,211.38989492151805,"(70.34254665348868, 1.830218765168179)",BS_83,9.342712996187956,40,20.168665738847825,infotainment
REQ_222_i,212.72340234691063,"(69.08119298516473, 5.3780661380616905)",BS_83,10.617101232332788,40,21.27253063571024,infotainment
REQ_223_i,212.88658387599426,"(70.8466653996293, 5.675824181400766)",BS_83,8.327092768589454,35,20.76664546067563,infotainment
